,celltype,major_celltype,label,Neurons_In,Neurons_Ex,Oligo_2_3_2,Oligo_2_3_1,Oligo_2_2,Oligo_2_1,OPC,AstroSERPINI2,AstroPLCG1,AstroAQP1,TC_prolif,TC_OPC,TC_oligo,TC_NPC,TC_AC,TC_mesnh,TC_mesh,Mg_prolif,Mg_1_3,Mg_1_1,Granulocyte,Monocyte_Nc,Monocyte,Mac_prolif,Mac_5_1_3,Mac_5_1_2,DC_mig,DC,NKT,Treg,Tcell_prolif,CD8_TRM,CD8,CD4,Bcell_plasma,Bcell,gbmFib_6,gbmFib_5,gbmFib_4,Fibroblast,FBMC,gbmEndoPeri_2,gbmEndoPeri_1,gbmPeri,Pericyte,SMC,gbmEndo_9_4,gbmEndo_9_3,gbmEndo_9_1a,gbmEndo_9_1,Endo_cap,Venule,Venous,Art3,Art2,Art1
DHCR24,Oligo_2_3_1,Oligodendrocyte/OPC,,0.829365454147073,0.857488638509567,2.0509128478589,5.23117093776213,2.63476503454004,2.22048663902449,-0.0460025516602678,0.0922290373233774,-0.0479548887564191,-0.123167899397977,0.286835108705612,0.739003265054406,-0.211894397789835,-0.0406825550697398,-0.231444849424078,-0.289709209137763,-0.530909281217726,-0.317989472286874,-0.505199262522535,-0.481805662387891,-0.530909281217726,-0.530909281217726,-0.489298296268613,-0.346590369935697,-0.468184138231494,-0.488314554532249,-0.409618681131768,-0.506923115365885,-0.457051588157237,-0.443895863749893,-0.255360608382795,-0.496941911786959,-0.488714153928988,-0.484175361224157,-0.349916402891363,-0.518693430999979,-0.279184490822002,0.0637776109340301,0.855031312007028,-0.399933518513514,-0.510226624757863,0.000658610430395996,-0.455765457854155,-0.12952708863782,-0.376444619057348,-0.416595150729655,-0.457329435663042,1.08983521424926,-0.530909281217726,-0.412391618952331,-0.477539276358484,-0.530909281217726,-0.367713481998259,-0.530909281217726,-0.475857536619041,-0.508066498255988
ENPP2,Oligo_2_3_1,Oligodendrocyte/OPC,,-0.276870127136341,-0.384607454896077,3.3366212967523,3.71884120352716,3.43815635610543,3.36789594697479,-0.215792613378963,-0.492962989955945,-0.492962989955945,-0.400962046897012,-0.441278535966273,-0.334497020472132,-0.438995500135139,-0.430057849283608,-0.414319398909704,-0.390389622804397,-0.475547243242213,-0.298879595875594,-0.468683947287066,-0.445317989709537,-0.48735487929084,-0.492962989955945,-0.466000337813245,-0.311879353555124,-0.435278886470392,-0.379478876809791,-0.0727488263883646,-0.365010687670119,-0.488974189424348,-0.460427669537023,-0.466248586209656,-0.485119023244385,-0.476458477215749,-0.467191708519026,-0.403048586880808,-0.452127525325902,-0.217814269326214,0.129550130535099,0.41440878618168,-0.0955637721035704,-0.0339018796318763,0.17760530053387,0.451706691513331,-0.300285687567988,0.126551145417831,-0.170261215407892,-0.271328732230941,0.0240538481587112,0.181707224545054,0.178271540533505,-0.0903879589572973,0.0422708247438695,-0.152269987679356,-0.395004820888577,-0.427464425359824,-0.32092201615244
ERMN,Oligo_2_3_1,Oligodendrocyte/OPC,,-0.264561180076522,-0.287189340825636,3.30161987149359,3.83847288115964,3.47297199267296,3.64586954276037,-0.31780544858885,-0.31780544858885,-0.246733313205048,-0.21010512671533,-0.198181964570877,-0.18498238923322,-0.200627777450177,-0.216663759019824,-0.078435841938528,-0.188046327597997,-0.272000307114881,-0.245334574904825,-0.281781910290097,-0.261172149143788,-0.276551949894454,-0.272243709022522,-0.280622747727566,-0.294760477139975,-0.253823213044489,-0.269717695109865,-0.31780544858885,-0.277283272821351,-0.269650733902211,-0.292597510596476,-0.303040949653049,-0.287776433283139,-0.288757648965619,-0.288321674313832,-0.239291691318266,-0.269941695342008,-0.296121765942048,-0.29078292666615,-0.31780544858885,-0.301062529152991,-0.303293772668071,-0.297680802588719,-0.268564081761253,-0.304899518101535,-0.31780544858885,-0.270743491780561,-0.293439483263253,-0.291868826454822,-0.31780544858885,-0.307231520240918,-0.304332226578168,-0.308989384690968,-0.281585355363953,-0.304379430393663,-0.31780544858885,-0.309123668095962
FAM107B,Oligo_2_3_1,Oligodendrocyte/OPC,,-0.895578311784484,-1.20777768242397,2.48947161407112,3.01969647634937,2.51692906517355,2.59978723180011,-0.972757461169352,-1.14143286285072,-1.09968446675169,-1.13785128070742,-0.530395247402916,-0.685821951435684,-0.483260997041692,-0.408006168201683,-0.994976819798307,-1.21340401813915,-1.14211631199895,-0.67228331963506,-1.10201326203529,-0.911498455241899,-1.17812264870828,0.18654584231319,-0.700061191210819,0.0760013757289713,-0.129717339155044,-0.448868838180205,1.09681145002378,-0.514803510652279,-0.122521177236734,0.283766289271993,0.598822142345017,-0.264667922432181,-0.217699686366757,0.0192295734676367,-0.194970631932702,0.163060603931626,-0.240680183473056,-0.0805115849221594,0.561812267479982,0.0169065223182663,-0.219402205788328,1.56391735256064,0.738114558016776,0.210446778899724,-0.0470103984262688,0.749554830957037,-0.171858395065256,0.343613334701272,0.0134471823295804,0.616913967312374,-0.472089924175294,-0.838409254097995,0.762034348722796,0.822448772997746,-0.0916303966970273,1.0825523243661
HAPLN2,Oligo_2_3_1,Oligodendrocyte/OPC,,-0.12904497994188,0.241354651616834,3.25684784810011,4.06463290191609,3.12054960294802,3.67217845396453,-0.0592214429128812,-0.213851234242299,-0.279711631906021,-0.171325890814498,-0.238033532770306,0.145077145920468,-0.13661030407213,-0.142758342196874,-0.175479807843012,-0.263368314816346,-0.317095529074714,-0.345670765288667,-0.336911930626225,-0.313501945012521,-0.325496072885067,-0.351618069841791,-0.339689827635469,-0.351618069841791,-0.333015336277103,-0.345943841990998,-0.351618069841791,-0.342588151399368,-0.335890866771981,-0.337196014435301,-0.323323951051231,-0.334454428469863,-0.340027186948317,-0.332285503612833,-0.351618069841791,-0.343412618658744,-0.351618069841791,-0.347692490283123,-0.330908381523914,-0.283706513062134,-0.320970915306082,-0.305933389597175,0.00293132607851241,-0.235163782939985,-0.115886293793795,-0.259138510663087,-0.340908343083198,-0.337473385899444,-0.351618069841791,-0.346198047750928,-0.351618069841791,-0.342859399130807,-0.314890513796274,-0.351618069841791,-0.327264654117189,-0.325723299208459
MBP,Oligo_2_3_1,Oligodendrocyte/OPC,,-0.142749329283673,-0.246006157510226,3.25376751799506,3.39219529672898,3.35605206475774,3.38950567007961,0.521821176607524,-0.911446312635266,-0.852388111848468,-0.601606393758151,-0.470055365754233,0.125676406659281,-0.472203872414463,-0.347538341715589,-0.0135835576407155,-0.11409742291315,-0.625360691981008,0.204576794682435,-0.299596090404441,0.0685571527317693,-0.590882366803645,0.207498704231731,-0.239654759513736,0.115746182539387,0.189532542386151,0.185799948396036,-0.311062549619135,0.21195095607773,0.628401258852292,-0.190435388977485,0.386001650323517,-0.0056669820535147,-0.0139097399452159,-0.082235086190315,-0.657888338181339,-0.202497104193479,-0.241938232291028,-0.493852877337098,-0.0281536454354635,-0.351578597118589,0.237299139948155,-0.55974817980555,-0.382395472365589,-0.731447438620639,-0.588503709154971,-0.198254145486541,-0.327628683298949,-0.568197241565881,-0.626261932312389,-0.588862356902253,-0.67606234138335,-0.363065872707451,-0.504317094319456,-0.639674000363858,-0.566356207755661,-0.64722047143544
MOBP,Oligo_2_3_1,Oligodendrocyte/OPC,MOBP,-0.227651786680127,0.0770834119115172,2.81559684583786,4.13059352307881,3.37877050834618,3.81047031712927,-0.203749408534338,-0.279621851900115,-0.240866130328253,-0.0798417644283409,-0.270032090875662,-0.231745350048988,-0.266571458090792,-0.197050418411832,-0.24270779553446,-0.213019901863193,-0.275311184552855,-0.288008070932067,-0.280430886068335,-0.313224661411496,-0.305693309790527,-0.330056668228794,-0.305508965354779,-0.317097803070919,-0.312173635049427,-0.30661369919167,-0.271516758308558,-0.304696441448258,-0.312019752868886,-0.316311836396544,-0.313486487337473,-0.313162320378076,-0.320894259818349,-0.321269260935991,-0.30257213165119,-0.303677032307673,-0.301518707491683,-0.294157482290671,-0.30191983364429,-0.220815528864979,-0.187707130938794,-0.306412745913614,-0.241069743680818,-0.323481198009524,-0.316177338749157,-0.268304892440622,-0.291227734321608,-0.312137554478351,-0.281988295307849,-0.317739412615916,-0.306193576902785,-0.298403535082767,-0.236968845542384,-0.262365236531495,-0.301205705479534,-0.276136986218825
MOG,Oligo_2_3_1,Oligodendrocyte/OPC,MOG,-0.265805837793808,-0.26499791460171,3.65742579050807,3.85984470200678,3.31558426296166,3.42527993795405,-0.134633264891677,-0.301476035861948,-0.301476035861948,-0.18943918885643,-0.249760347407351,-0.119213551816313,-0.191098143978859,-0.201538807239464,-0.208503443002083,-0.225985122762582,-0.287121419083745,-0.243914853874973,-0.287830969516024,-0.27536574316888,-0.286845299252891,-0.301476035861948,-0.277706836457337,-0.254584193224595,-0.277884374272033,-0.285439066898776,-0.301476035861948,-0.261633047653758,-0.294354622294147,-0.295053573825422,-0.265028485176241,-0.287330359693537,-0.29387039708728,-0.294752751956726,-0.301476035861948,-0.271046481161704,-0.301476035861948,-0.295046298407546,-0.288043471466089,-0.296313569728505,-0.296964251106253,-0.301476035861948,-0.301476035861948,-0.297587724855293,-0.2917812217298,-0.293284407510764,-0.29823635876425,-0.301476035861948,-0.301476035861948,-0.301476035861948,-0.295579064574075,-0.292419690410415,-0.301476035861948,-0.301476035861948,-0.301476035861948,-0.301476035861948
MYLK,Oligo_2_3_1,Oligodendrocyte/OPC,,-0.47331706751769,-0.325031246869059,2.59992323283809,2.88614980622602,0.957034303528035,1.80510306530662,-0.533484722933075,-0.222720306333513,-0.168618254292254,0.594464828468172,-0.611747103815603,-0.62366729152137,-0.624707757348956,-0.615793965191422,-0.488834363916062,-0.548572426978614,-0.639777040382111,-0.690368891549567,-0.67845444219525,-0.692013163308043,-0.679354608638126,-0.704740467222547,-0.675536475573972,-0.680477528023354,-0.685621879394413,-0.683555325299441,-0.704740467222547,-0.65826007639506,-0.682455338841419,-0.690277032937313,-0.635423020078356,-0.675466535567319,-0.700465810606918,-0.680551073872256,-0.704740467222547,-0.69681386728383,-0.516559445204662,-0.0945385522351931,1.58422770783507,0.456590283323115,1.73698673026513,1.71018097208584,1.78126284240373,1.24312063105895,0.913016104610284,2.66928475812157,-0.284411380562164,0.854930775797203,-0.424351152283545,0.17263397240862,-0.110907080085817,-0.0684905361621215,-0.426668724786292,-0.415019644432607,-0.483649412233698,-0.264726067958342
OMG,Oligo_2_3_1,Oligodendrocyte/OPC,OMG,0.902666473232268,1.50169089388762,2.7888767364668,3.10551437964184,2.53802281018981,2.67820096841468,1.79930778554358,-0.0606949709565846,-0.0432426131954722,-0.314091699524245,0.00437402576257378,2.12645044179563,0.954567079401964,1.25233973220435,0.599729351644225,-0.314647284383159,-0.475806076309411,-0.490510667464467,-0.517927381275419,-0.501105797507742,-0.547655772741981,-0.547655772741981,-0.508777270346703,-0.5283393547188,-0.516587675544557,-0.480254468449873,-0.547655772741981,-0.532349168582186,-0.524001954325034,-0.547655772741981,-0.528656496975953,-0.517917866057963,-0.531733709686593,-0.519351588160922,-0.509081037007094,-0.522179308791845,-0.505106402229255,-0.485198912191497,-0.547655772741981,-0.354440528697382,-0.43805250010041,-0.468871996229974,-0.523165889017307,-0.528948765562551,0.212734176233577,-0.428332295595207,-0.519307734907831,-0.519523401036968,-0.547655772741981,-0.543865160223033,-0.525383876086375,-0.492837404997559,-0.43297145168729,-0.525324550493729,-0.447301536337308,-0.502651423309344
PLP1,Oligo_2_3_1,Oligodendrocyte/OPC,PLP1,-0.289140387125317,-0.298495569456841,3.22268521087843,3.4995157998948,3.39002397493265,3.47905029792166,-0.306840752826687,-0.17485291725009,-0.436672582667938,0.107660448519563,0.121274641568918,0.635738185143775,0.755575011899114,0.463025354928139,0.896564968507723,0.153191360361222,-0.326172175495622,-0.24009653805778,-0.345766874509444,-0.280724838161343,-0.336073229025591,-0.534487634556715,-0.321656103290617,-0.168296170508258,-0.225349080802528,-0.256406792181494,-0.534487634556715,-0.294345316547962,-0.284149783264278,-0.277486038887148,-0.419500064727475,-0.271248310678145,-0.330076821130155,-0.307326596468028,-0.316828021720901,-0.264689866713218,-0.445691682419129,-0.448928914093723,-0.118300540360065,-0.422608866249888,-0.416177002006903,-0.509423999967441,-0.426570838042275,-0.45035807548623,-0.49321475132639,-0.448058759981347,-0.51154869234455,-0.490153248771801,-0.480838474456359,-0.495806644887173,-0.426753163721679,-0.482606991459749,-0.394203910539252,-0.476708191626993,-0.47915896150149,-0.46602344470326
TCEAL7,Oligo_2_3_1,Oligodendrocyte/OPC,,1.34756660524091,1.10798091844797,3.15997273954058,3.23491214038423,0.791360285297158,2.15961420934754,0.217583186242106,-0.574865891205786,-0.698167076646775,-0.366023186891954,0.750882466609933,0.847590465969327,0.537086721668059,1.10857776873666,-0.0481055408848015,-0.149721286360934,-0.164715164939778,-0.75056680928924,-0.729482249389295,-0.761012481272995,-0.766330567840898,-0.766330567840898,-0.737895857258361,-0.766330567840898,-0.734555535384863,-0.746148380874188,-0.766330567840898,-0.742229127554528,-0.766330567840898,-0.709937071820115,-0.649071944633696,-0.766330567840898,-0.744103488973101,-0.759473173773944,-0.766330567840898,-0.721844919935707,0.510564214504949,0.462404458572209,1.18498697358251,0.576841191882575,-0.128244249366313,2.05174482093681,0.546634358542295,0.665818039723961,0.606182387726146,0.161452160708769,-0.580584243861408,0.323804266994257,-0.766330567840898,-0.647707629793484,-0.67873804957705,-0.728793400413193,-0.730287824600648,-0.586013179153745,-0.718862207335842,-0.635765866740054
TF,Oligo_2_3_1,Oligodendrocyte/OPC,,0.483505420204921,0.746248679640519,3.47593918683181,3.57074414220545,3.40816669032805,3.40640111325333,0.183257239776907,0.187496734318798,0.14971454366427,0.134538409286944,-0.232626128423447,-0.0172417401090328,-0.2177837645735,-0.195099962801801,0.146198819081826,-0.211195474578359,-0.222116099295406,-0.389478082607895,-0.402294732431133,-0.39610341985401,-0.392913509007973,-0.435358064717661,-0.393589799269982,-0.33886116661168,-0.365271913734689,-0.389421003742231,-0.435358064717661,-0.381085650218617,-0.406873892092555,-0.403996971078525,-0.373406060076293,-0.383893540926966,-0.39919765052955,-0.394959638158247,-0.417842906578167,-0.400180231541258,-0.410492590931222,-0.384331464557575,-0.0438093509013073,-0.356743695362871,-0.423702831614261,-0.383258349715044,-0.285925125326365,-0.405002935747344,-0.208218525194964,-0.400085424427084,-0.422787721772638,-0.408137075901388,-0.38962264611228,-0.389753529737618,-0.387918825079868,-0.34570918712809,-0.435358064717661,-0.435358064717661,-0.373426372541812,-0.40641972942913
CREB5,Oligo_2_2,Oligodendrocyte/OPC,,-0.0187506236887142,-0.240647725044583,2.15449326785313,2.56193742556183,2.76903786228735,2.40786777773427,2.33328118409465,-0.76372801311993,-0.657353100458129,-0.637155804234061,1.33919402275184,0.853891255879038,0.839336439760646,0.489821911037125,0.366871723794753,1.42438309128103,0.585666599115833,-0.645021794240357,-0.885433277992379,-0.689197015343314,-0.740987877520445,-0.588063234717104,-0.265348834996225,-0.355157135970973,-0.389256919698782,-0.425119403022995,-0.969121383614219,0.119805222614133,-0.954343476629308,-0.949153505207038,-0.808520016201543,-0.958865960300784,-0.969121383614219,-0.944056718633719,-0.890862043061531,-0.930184626352402,-0.26109715136138,-0.267360184055942,-0.310531716530804,0.839250743451718,-0.511479211729879,1.16904878590958,0.140078375936918,-0.168992618520867,-0.777334149191618,-0.551247223049009,-0.336500583643277,0.0742928675177965,-0.639906861806837,0.0388310619635845,-0.489301521547091,-0.647582658151199,1.18625540866907,-0.321304249781921,-0.442850544126073,-0.292406480055635
HHIP,Oligo_2_2,Oligodendrocyte/OPC,,0.429432666957479,0.802625533691779,3.0763884981359,3.40554418230778,3.89041201878359,3.54996633926972,-0.267581132760334,-0.312779792081231,-0.273496500513674,-0.312749629123984,-0.143234378971278,-0.242082182238746,-0.187242115848589,-0.251952340228029,-0.288303952636897,-0.317001972206228,-0.35063748205177,-0.372970078668711,-0.356224654865877,-0.372970078668711,-0.360312113404951,-0.372970078668711,-0.368143859638312,-0.372970078668711,-0.368409252544182,-0.355478619504255,-0.372970078668711,-0.35014453155464,-0.366673447407638,-0.362341888328547,-0.372970078668711,-0.367491917895679,-0.356540261537267,-0.372970078668711,-0.372970078668711,-0.372970078668711,-0.355407070524541,-0.313219595050094,-0.327034846942656,-0.0234941208323781,0.358300222099904,-0.372970078668711,-0.372970078668711,-0.340843025407643,-0.342827334443407,-0.186525487145083,-0.344346227950069,-0.359263023318054,-0.372970078668711,-0.319356107231769,-0.342138104235501,-0.285865383904385,5.25E-05,-0.308613277386919,-0.337517154786103,-0.291808198826752
KIF19,Oligo_2_1,Oligodendrocyte/OPC,,-0.420860142838637,-0.424846598554218,1.40795972510528,2.76973533075446,3.33489200064239,3.90290584639486,-0.294282177664464,-0.435420472579134,-0.277120212478404,-0.435420472579134,0.487672215313286,3.27178606585628,0.8790103050546,0.283866449697815,0.275761359278362,0.232626590922028,-0.386607710554366,-0.435420472579134,-0.406522615415169,-0.394749651293936,-0.435420472579134,-0.435420472579134,-0.435420472579134,-0.435420472579134,-0.422777510970663,-0.435420472579134,-0.435420472579134,-0.435420472579134,-0.183302981039093,-0.435420472579134,-0.435420472579134,-0.388396044721478,-0.420843167187328,-0.421499256890866,0.174069836245252,-0.435420472579134,-0.35019338837221,-0.435420472579134,-0.435420472579134,-0.392804227377692,-0.435420472579134,-0.0129804554206354,-0.435420472579134,-0.397143209705229,-0.396287228970091,-0.435420472579134,-0.360706679183849,-0.139464450728034,-0.216599694460552,0.10923043072649,-0.406857882844096,-0.435420472579134,-0.435420472579134,-0.435420472579134,-0.435420472579134,-0.435420472579134
OPALIN,Oligo_2_1,Oligodendrocyte/OPC,OPALIN,-0.204297883269159,-0.21841964313055,1.26402384886609,2.21207820029328,4.58989432333607,4.91442034255769,-0.27051821876846,-0.174933029708378,-0.27051821876846,-0.181795067681299,-0.211432250400223,-0.14870737457344,-0.173193486125258,-0.177250973225765,-0.224624608375592,-0.230743537015865,-0.236238093134779,-0.27051821876846,-0.253478683133168,-0.257517942065927,-0.25047797740289,-0.27051821876846,-0.263293527830877,-0.27051821876846,-0.263264101516901,-0.250219687160556,-0.27051821876846,-0.265232558487557,-0.262813318948442,-0.255834870353799,-0.27051821876846,-0.238697306075638,-0.254991877626589,-0.27051821876846,-0.27051821876846,-0.27051821876846,-0.27051821876846,-0.259716421917268,-0.27051821876846,-0.259242037006525,-0.260390997420452,-0.27051821876846,-0.27051821876846,-0.27051821876846,-0.249888254105922,-0.262633039540921,-0.266373693646115,-0.27051821876846,-0.27051821876846,-0.27051821876846,-0.261494081540356,-0.27051821876846,-0.27051821876846,-0.2118195797268,-0.27051821876846,-0.27051821876846
